date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:30:46	74712/74712	---M--	200	added ('OK')	text/html	etag:%22123d8-5c292b364b7ea%22	https://themesbrand.com/skote-django/layouts/assets/fonts/boxicons.woff2	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/fonts/boxicons.html	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
22:30:46	209168/209168	---M--	200	added ('OK')	application/font-woff	etag:%2233110-5c292b36498a9%22	https://themesbrand.com/skote-django/layouts/assets/fonts/boxicons.woff	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/fonts/boxicons.woff	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
22:30:47	209092/209092	---M--	200	added ('OK')	application/font-sfnt	etag:%22330c4-5c292b36498a9%22	https://themesbrand.com/skote-django/layouts/assets/fonts/boxicons.ttf	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/fonts/boxicons.ttf	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
22:30:47	133034/133034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22207aa-5c292b364b7ea%22	https://themesbrand.com/skote-django/layouts/assets/fonts/fa-brands-400.eot	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/fonts/fa-brands-400.eot	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
22:30:47	1004940/1004940	---M--	200	added ('OK')	application/font-sfnt	etag:%22f558c-5c292b36534ed%22	https://themesbrand.com/skote-django/layouts/assets/fonts/materialdesignicons-webfont.ttf?v=5.8.55	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/fonts/materialdesignicons-webfonte910.ttf	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
22:30:47	133034/133034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22207aa-5c292b364b7ea%22	https://themesbrand.com/skote-django/layouts/assets/fonts/fa-brands-400.eot?	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/fonts/fa-brands-400d41d.eot	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
22:30:48	76612/76612	---M--	200	added ('OK')	text/html	etag:%2212b44-5c292b364d72b%22	https://themesbrand.com/skote-django/layouts/assets/fonts/fa-brands-400.woff2	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/fonts/fa-brands-400.html	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
22:30:48	744380/744380	---M--	200	added ('OK')	image/svg+xml	etag:%22b5bbc-5c292b3648909%22	https://themesbrand.com/skote-django/layouts/assets/fonts/boxicons.svg?	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/fonts/boxiconsd41d.svg	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
22:30:48	89824/89824	---M--	200	added ('OK')	application/font-woff	etag:%2215ee0-5c292b364d72b%22	https://themesbrand.com/skote-django/layouts/assets/fonts/fa-brands-400.woff	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/fonts/fa-brands-400.woff	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
22:30:48	132728/132728	---M--	200	added ('OK')	application/font-sfnt	etag:%2220678-5c292b364d72b%22	https://themesbrand.com/skote-django/layouts/assets/fonts/fa-brands-400.ttf	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/fonts/fa-brands-400.ttf	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
22:30:48	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228656-5c292b364d72b%22	https://themesbrand.com/skote-django/layouts/assets/fonts/fa-regular-400.eot	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/fonts/fa-regular-400.eot	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
22:30:48	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228656-5c292b364d72b%22	https://themesbrand.com/skote-django/layouts/assets/fonts/fa-regular-400.eot?	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/fonts/fa-regular-400d41d.eot	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
22:30:49	13584/13584	---M--	200	added ('OK')	text/html	etag:%223510-5c292b364d72b%22	https://themesbrand.com/skote-django/layouts/assets/fonts/fa-regular-400.woff2	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/fonts/fa-regular-400.html	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
22:30:49	715890/715890	---M--	200	added ('OK')	image/svg+xml	etag:%22aec72-5c292b364d72b%22	https://themesbrand.com/skote-django/layouts/assets/fonts/fa-brands-400.svg	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/fonts/fa-brands-400.svg	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
22:30:49	16800/16800	---M--	200	added ('OK')	application/font-woff	etag:%2241a0-5c292b364d72b%22	https://themesbrand.com/skote-django/layouts/assets/fonts/fa-regular-400.woff	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/fonts/fa-regular-400.woff	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
22:30:49	34092/34092	---M--	200	added ('OK')	application/font-sfnt	etag:%22852c-5c292b364d72b%22	https://themesbrand.com/skote-django/layouts/assets/fonts/fa-regular-400.ttf	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/fonts/fa-regular-400.ttf	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
22:30:50	144322/144322	---M--	200	added ('OK')	image/svg+xml	etag:%22233c2-5c292b364d72b%22	https://themesbrand.com/skote-django/layouts/assets/fonts/fa-regular-400.svg	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/fonts/fa-regular-400.svg	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
22:30:50	202902/202902	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231896-5c292b364e6cb%22	https://themesbrand.com/skote-django/layouts/assets/fonts/fa-solid-900.eot	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/fonts/fa-solid-900.eot	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
22:30:50	79444/79444	---M--	200	added ('OK')	text/html	etag:%2213654-5c292b364f66b%22	https://themesbrand.com/skote-django/layouts/assets/fonts/fa-solid-900.woff2	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/fonts/fa-solid-900.html	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
22:30:50	202902/202902	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231896-5c292b364e6cb%22	https://themesbrand.com/skote-django/layouts/assets/fonts/fa-solid-900.eot?	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/fonts/fa-solid-900d41d.eot	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
22:30:50	103300/103300	---M--	200	added ('OK')	application/font-woff	etag:%2219384-5c292b364f66b%22	https://themesbrand.com/skote-django/layouts/assets/fonts/fa-solid-900.woff	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/fonts/fa-solid-900.woff	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
22:30:51	202616/202616	---M--	200	added ('OK')	application/font-sfnt	etag:%2231778-5c292b364f66b%22	https://themesbrand.com/skote-django/layouts/assets/fonts/fa-solid-900.ttf	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/fonts/fa-solid-900.ttf	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
22:30:51	40522/40522	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229e4a-5c292b364b7ea%22	https://themesbrand.com/skote-django/layouts/assets/fonts/dripicons-v2.eot	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/fonts/dripicons-v2.eot	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
22:30:51	40522/40522	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229e4a-5c292b364b7ea%22	https://themesbrand.com/skote-django/layouts/assets/fonts/dripicons-v2.eot?	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/fonts/dripicons-v2d41d.eot	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
22:30:51	26004/26004	---M--	200	added ('OK')	application/font-woff	etag:%226594-5c292b364b7ea%22	https://themesbrand.com/skote-django/layouts/assets/fonts/dripicons-v2.woff	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/fonts/dripicons-v2.woff	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
22:30:52	40348/40348	---M--	200	added ('OK')	application/font-sfnt	etag:%229d9c-5c292b364b7ea%22	https://themesbrand.com/skote-django/layouts/assets/fonts/dripicons-v2.ttf	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/fonts/dripicons-v2.ttf	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
22:30:52	897426/897426	---M--	200	added ('OK')	image/svg+xml	etag:%22db192-5c292b364f66b%22	https://themesbrand.com/skote-django/layouts/assets/fonts/fa-solid-900.svg	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/fonts/fa-solid-900.svg	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
22:30:52	99368/99368	---M--	200	added ('OK')	image/svg+xml	etag:%2218428-5c292b364b7ea%22	https://themesbrand.com/skote-django/layouts/assets/fonts/dripicons-v2.svg	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/fonts/dripicons-v2.svg	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
22:30:52	1663/1663	---M-Z	200	added ('OK')	application/javascript	etag:%2267f-5c292b367d4dc-gzip%22	https://themesbrand.com/skote-django/layouts/assets/js/pages/saas-dashboard.init.js	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/js/pages/saas-dashboard.init.js	(from https://themesbrand.com/skote-django/layouts/dashboard-saas.html)
22:30:53	234864/234864	---M--	200	added ('OK')	image/png	etag:%2239570-5c292b36709b7%22	https://themesbrand.com/skote-django/layouts/assets/images/crypto/features-img/img-1.png	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/images/crypto/features-img/img-1.png	(from https://themesbrand.com/skote-django/layouts/dashboard-crypto.html)
22:30:53	5451/5451	---M--	200	added ('OK')	image/png	etag:%22154b-5c292b36563ce%22	https://themesbrand.com/skote-django/layouts/assets/images/companies/img-1.png	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/images/companies/img-1.png	(from https://themesbrand.com/skote-django/layouts/dashboard-crypto.html)
22:30:53	6309/6309	---M--	200	added ('OK')	image/png	etag:%2218a5-5c292b36563ce%22	https://themesbrand.com/skote-django/layouts/assets/images/companies/img-2.png	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/images/companies/img-2.png	(from https://themesbrand.com/skote-django/layouts/dashboard-crypto.html)
22:30:53	7902/7902	---M--	200	added ('OK')	image/png	etag:%221ede-5c292b36563ce%22	https://themesbrand.com/skote-django/layouts/assets/images/companies/img-3.png	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/images/companies/img-3.png	(from https://themesbrand.com/skote-django/layouts/dashboard-crypto.html)
22:30:54	8819/8819	---M-Z	200	added ('OK')	application/javascript	etag:%222273-5c292b367c53b-gzip%22	https://themesbrand.com/skote-django/layouts/assets/js/pages/crypto-dashboard.init.js	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/js/pages/crypto-dashboard.init.js	(from https://themesbrand.com/skote-django/layouts/dashboard-crypto.html)
22:30:55	216517/216517	---M--	200	added ('OK')	image/jpeg	etag:%2234dc5-5c292b36786ba%22	https://themesbrand.com/skote-django/layouts/assets/images/small/img-2.jpg	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/images/small/img-2.jpg	(from https://themesbrand.com/skote-django/layouts/dashboard-blog.html)
22:30:55	312480/312480	---M--	200	added ('OK')	image/jpeg	etag:%224c4a0-5c292b36786ba%22	https://themesbrand.com/skote-django/layouts/assets/images/small/img-6.jpg	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/images/small/img-6.jpg	(from https://themesbrand.com/skote-django/layouts/dashboard-blog.html)
22:30:57	10370/10370	---M--	200	added ('OK')	image/jpeg	etag:%222882-5c292b367b59b%22	https://themesbrand.com/skote-django/layouts/assets/images/users/avatar-2.jpg	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/images/users/avatar-2.jpg	(from https://themesbrand.com/skote-django/layouts/dashboard-blog.html)
22:30:57	682/682	---M-Z	200	added ('OK')	application/javascript	etag:%222aa-5c292b367c53b-gzip%22	https://themesbrand.com/skote-django/layouts/assets/js/pages/dashboard-blog.init.js	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/js/pages/dashboard-blog.init.js	(from https://themesbrand.com/skote-django/layouts/dashboard-blog.html)
22:30:58	510556/510556	---M--	200	added ('OK')	image/jpeg	etag:%227ca5c-5c292b36786ba%22	https://themesbrand.com/skote-django/layouts/assets/images/small/img-1.jpg	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/images/small/img-1.jpg	(from https://themesbrand.com/skote-django/layouts/dashboard-blog.html)
22:30:58	10006/10006	---M-Z	200	added ('OK')	text/css	etag:%222716-5c292b36e8bc2-gzip%22	https://themesbrand.com/skote-django/layouts/assets/libs/tui-time-picker/tui-time-picker.min.css	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/libs/tui-time-picker/tui-time-picker.min.css	(from https://themesbrand.com/skote-django/layouts/calendar.html)
22:30:58	18392/18392	---M-Z	200	added ('OK')	text/css	etag:%2247d8-5c292b36e8bc2-gzip%22	https://themesbrand.com/skote-django/layouts/assets/libs/tui-date-picker/tui-date-picker.min.css	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/libs/tui-date-picker/tui-date-picker.min.css	(from https://themesbrand.com/skote-django/layouts/calendar.html)
22:30:59	31950/31950	---M-Z	200	added ('OK')	text/css	etag:%227cce-5c292b36dff1f-gzip%22	https://themesbrand.com/skote-django/layouts/assets/libs/tui-calendar/tui-calendar.min.css	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/libs/tui-calendar/tui-calendar.min.css	(from https://themesbrand.com/skote-django/layouts/calendar.html)
22:30:59	23872/23872	---M-Z	200	added ('OK')	text/javascript	etag:763af4d0cd517b7f51aa27cade902eb9	https://uicdn.toast.com/tui.code-snippet/latest/tui-code-snippet.min.js	D:/coding/MY%20ASSET/Admin/Admin9/uicdn.toast.com/tui.code-snippet/latest/tui-code-snippet.min.js	(from https://themesbrand.com/skote-django/layouts/calendar.html)
22:31:00	8151/8151	---M-Z	200	added ('OK')	application/javascript	etag:%221fd7-5c292b36e8bc2-gzip%22	https://themesbrand.com/skote-django/layouts/assets/libs/tui-dom/tui-dom.min.js	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/libs/tui-dom/tui-dom.min.js	(from https://themesbrand.com/skote-django/layouts/calendar.html)
22:31:00	26876/26876	---M-Z	200	added ('OK')	application/javascript	etag:%2268fc-5c292b36e8bc2-gzip%22	https://themesbrand.com/skote-django/layouts/assets/libs/tui-time-picker/tui-time-picker.min.js	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/libs/tui-time-picker/tui-time-picker.min.js	(from https://themesbrand.com/skote-django/layouts/calendar.html)
22:31:00	51643/51643	---M-Z	200	added ('OK')	application/javascript	etag:%22c9bb-5c292b36e8bc2-gzip%22	https://themesbrand.com/skote-django/layouts/assets/libs/tui-date-picker/tui-date-picker.min.js	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/libs/tui-date-picker/tui-date-picker.min.js	(from https://themesbrand.com/skote-django/layouts/calendar.html)
22:31:00	53324/53324	---M-Z	200	added ('OK')	application/javascript	etag:%22d04c-5c292b36c68d6-gzip%22	https://themesbrand.com/skote-django/layouts/assets/libs//moment/min/moment.min.js	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/libs/moment/min/moment.min.js	(from https://themesbrand.com/skote-django/layouts/calendar.html)
22:31:01	176785/176785	---MCZ	200	added ('OK')	application/javascript	etag:%222b291-5c292b368fdc2-gzip%22	https://themesbrand.com/skote-django/layouts/assets/libs/chance/chance.min.js	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/libs/chance/chance.min.js	(from https://themesbrand.com/skote-django/layouts/calendar.html)
22:31:01	363325/363325	---MCZ	200	added ('OK')	application/javascript	etag:%2258b3d-5c292b36e0ebf-gzip%22	https://themesbrand.com/skote-django/layouts/assets/libs/tui-calendar/tui-calendar.min.js	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/libs/tui-calendar/tui-calendar.min.js	(from https://themesbrand.com/skote-django/layouts/calendar.html)
22:31:01	1596/1596	---M-Z	200	added ('OK')	application/javascript	etag:%2263c-5c292b367c53b-gzip%22	https://themesbrand.com/skote-django/layouts/assets/js/pages/calendars.js	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/js/pages/calendars.js	(from https://themesbrand.com/skote-django/layouts/calendar.html)
22:31:01	2758/2758	---M-Z	200	added ('OK')	application/javascript	etag:%22ac6-5c292b367e47c-gzip%22	https://themesbrand.com/skote-django/layouts/assets/js/pages/schedules.js	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/js/pages/schedules.js	(from https://themesbrand.com/skote-django/layouts/calendar.html)
22:31:02	7014/7014	---M-Z	200	added ('OK')	application/javascript	etag:%221b66-5c292b367c53b-gzip%22	https://themesbrand.com/skote-django/layouts/assets/js/pages/calendar.init.js	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/js/pages/calendar.init.js	(from https://themesbrand.com/skote-django/layouts/calendar.html)
22:31:02	19359/19359	---M--	200	added ('OK')	image/jpeg	etag:%224b9f-5c292b367b59b%22	https://themesbrand.com/skote-django/layouts/assets/images/users/avatar-6.jpg	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/images/users/avatar-6.jpg	(from https://themesbrand.com/skote-django/layouts/chat.html)
22:31:02	446/446	---M-Z	200	added ('OK')	application/javascript	etag:%221be-5c292b367c53b-gzip%22	https://themesbrand.com/skote-django/layouts/assets/js/pages/file-manager.init.js	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/js/pages/file-manager.init.js	(from https://themesbrand.com/skote-django/layouts/apps-filemanager.html)
22:31:03	11084/11084	---M-Z	200	added ('OK')	text/css	etag:%222b4c-5c292b36ad28d-gzip%22	https://themesbrand.com/skote-django/layouts/assets/libs/ion-rangeslider/css/ion.rangeSlider.min.css	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/libs/ion-rangeslider/css/ion.rangeSlider.min.css	(from https://themesbrand.com/skote-django/layouts/ecommerce-products.html)
22:31:03	152655/152655	---M--	200	added ('OK')	image/png	etag:%222544f-5c292b36757d9%22	https://themesbrand.com/skote-django/layouts/assets/images/product/img-1.png	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/images/product/img-1.png	(from https://themesbrand.com/skote-django/layouts/ecommerce-products.html)
22:31:03	92889/92889	---M--	200	added ('OK')	image/png	etag:%2216ad9-5c292b36757d9%22	https://themesbrand.com/skote-django/layouts/assets/images/product/img-2.png	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/images/product/img-2.png	(from https://themesbrand.com/skote-django/layouts/ecommerce-products.html)
22:31:04	153159/153159	---M--	200	added ('OK')	image/png	etag:%2225647-5c292b3676779%22	https://themesbrand.com/skote-django/layouts/assets/images/product/img-3.png	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/images/product/img-3.png	(from https://themesbrand.com/skote-django/layouts/ecommerce-products.html)
22:31:04	90746/90746	---M--	200	added ('OK')	image/png	etag:%221627a-5c292b3676779%22	https://themesbrand.com/skote-django/layouts/assets/images/product/img-5.png	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/images/product/img-5.png	(from https://themesbrand.com/skote-django/layouts/ecommerce-products.html)
22:31:04	180924/180924	---M--	200	added ('OK')	image/png	etag:%222c2bc-5c292b367771a%22	https://themesbrand.com/skote-django/layouts/assets/images/product/img-6.png	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/images/product/img-6.png	(from https://themesbrand.com/skote-django/layouts/ecommerce-products.html)
22:31:04	41171/41171	---M-Z	200	added ('OK')	application/javascript	etag:%22a0d3-5c292b36ad28d-gzip%22	https://themesbrand.com/skote-django/layouts/assets/libs/ion-rangeslider/js/ion.rangeSlider.min.js	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/libs/ion-rangeslider/js/ion.rangeSlider.min.js	(from https://themesbrand.com/skote-django/layouts/ecommerce-products.html)
22:31:04	143/143	---M-Z	200	added ('OK')	application/javascript	etag:%228f-5c292b367d4dc-gzip%22	https://themesbrand.com/skote-django/layouts/assets/js/pages/product-filter-range.init.js	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/js/pages/product-filter-range.init.js	(from https://themesbrand.com/skote-django/layouts/ecommerce-products.html)
22:31:05	61834/61834	---M--	200	added ('OK')	image/png	etag:%22f18a-5c292b367771a%22	https://themesbrand.com/skote-django/layouts/assets/images/product/img-8.png	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/images/product/img-8.png	(from https://themesbrand.com/skote-django/layouts/ecommerce-product-detail.html)
22:31:05	10549/10549	---M--	200	added ('OK')	image/jpeg	etag:%222935-5c292b367b59b%22	https://themesbrand.com/skote-django/layouts/assets/images/users/avatar-5.jpg	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/images/users/avatar-5.jpg	(from https://themesbrand.com/skote-django/layouts/ecommerce-product-detail.html)
22:31:05	444/444	---M-Z	200	added ('OK')	text/css	etag:%221bc-5c292b368de82-gzip%22	https://themesbrand.com/skote-django/layouts/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.css	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.css	(from https://themesbrand.com/skote-django/layouts/ecommerce-cart.html)
22:31:06	11284/11284	---M-Z	200	added ('OK')	application/javascript	etag:%222c14-5c292b368de82-gzip%22	https://themesbrand.com/skote-django/layouts/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.js	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.js	(from https://themesbrand.com/skote-django/layouts/ecommerce-cart.html)
22:31:06	65/65	---M--	200	added ('OK')	application/javascript	etag:%2241-5c292b367c53b%22	https://themesbrand.com/skote-django/layouts/assets/js/pages/ecommerce-cart.init.js	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/js/pages/ecommerce-cart.init.js	(from https://themesbrand.com/skote-django/layouts/ecommerce-cart.html)
22:31:06	14966/14966	---M-Z	200	added ('OK')	text/css	etag:%223a76-5c292b36d0519-gzip%22	https://themesbrand.com/skote-django/layouts/assets/libs/select2/css/select2.min.css	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/libs/select2/css/select2.min.css	(from https://themesbrand.com/skote-django/layouts/ecommerce-checkout.html)
22:31:07	70851/70851	---M-Z	200	added ('OK')	application/javascript	etag:%22114c3-5c292b36d245a-gzip%22	https://themesbrand.com/skote-django/layouts/assets/libs/select2/js/select2.min.js	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/libs/select2/js/select2.min.js	(from https://themesbrand.com/skote-django/layouts/ecommerce-checkout.html)
22:31:07	24/24	---M--	200	added ('OK')	application/javascript	etag:%2218-5c292b367c53b%22	https://themesbrand.com/skote-django/layouts/assets/js/pages/ecommerce-select2.init.js	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/js/pages/ecommerce-select2.init.js	(from https://themesbrand.com/skote-django/layouts/ecommerce-checkout.html)
22:31:07	9846/9846	---M-Z	200	added ('OK')	text/css	etag:%222676-5c292b3693c44-gzip%22	https://themesbrand.com/skote-django/layouts/assets/libs/dropzone/min/dropzone.min.css	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/libs/dropzone/min/dropzone.min.css	(from https://themesbrand.com/skote-django/layouts/ecommerce-add-product.html)
22:31:08	47487/47487	---M-Z	200	added ('OK')	application/javascript	etag:%22b97f-5c292b3693c44-gzip%22	https://themesbrand.com/skote-django/layouts/assets/libs/dropzone/min/dropzone.min.js	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/libs/dropzone/min/dropzone.min.js	(from https://themesbrand.com/skote-django/layouts/ecommerce-add-product.html)
22:31:08	5395/5395	---M-Z	200	added ('OK')	text/css	etag:%221513-5c292b3690d63-gzip%22	https://themesbrand.com/skote-django/layouts/assets/libs/datatables.net-bs4/css/dataTables.bootstrap4.min.css	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/libs/datatables.net-bs4/css/dataTables.bootstrap4.min.css	(from https://themesbrand.com/skote-django/layouts/crypto-wallet.html)
22:31:08	4162/4162	---M-Z	200	added ('OK')	text/css	etag:%221042-5c292b3692ca3-gzip%22	https://themesbrand.com/skote-django/layouts/assets/libs/datatables.net-responsive-bs4/css/responsive.bootstrap4.min.css	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/libs/datatables.net-responsive-bs4/css/responsive.bootstrap4.min.css	(from https://themesbrand.com/skote-django/layouts/crypto-wallet.html)
22:31:08	83581/83581	---M-Z	200	added ('OK')	application/javascript	etag:%221467d-5c292b3693c44-gzip%22	https://themesbrand.com/skote-django/layouts/assets/libs/datatables.net/js/jquery.dataTables.min.js	D:/coding/MY%20ASSET/Admin/Admin9/themesbrand.com/skote-django/layouts/assets/libs/datatables.net/js/jquery.dataTables.min.js	(from https://themesbrand.com/skote-django/layouts/crypto-wallet.html)
